task_id,row_id,price_in_euro,year
1,2606,329900,2003
1,2607,194900,2017
1,2608,249900,2019
1,2609,269900,2020
1,2610,343777,2021
1,2611,329900,2022
1,2612,367710,2023
1,2613,339000,2022
1,2614,89900,1995
1,2615,89990,1999
1,2616,119500,2000
1,2617,89900,2001
1,2618,114870,2002
1,2619,269360,2003
1,2620,119000,2004
1,2621,106000,2007
1,2622,245000,2008
1,2623,72900,1995
1,2624,69900,1996
1,2625,125000,1997
1,2626,90000,1998
1,2627,69900,1999
1,2628,62500,2000
1,2629,129000,2001
1,2630,79900,2006
1,2631,150000,2010
1,2632,129999,2011
1,2633,147745,2012
1,2634,229900,2013
1,2635,179998,2014
1,2636,1045800,2015
1,2637,199800,2015
1,2638,219900,2016
1,2639,234980,2017
1,2640,279900,2018
1,2641,259900,2019
1,2642,589890,2020
1,2643,449990,2021
1,2644,499000,1996
1,2645,129500,1997
1,2646,139550,1998
1,2647,225000,1999
1,2648,109890,2000
1,2649,133000,2002
1,2650,119000,2003
1,2651,125000,2004
1,2652,100000,2005
1,2653,394990,2006
1,2654,119000,2006
1,2655,125000,2007
1,2656,118900,2008
1,2657,139000,2009
1,2658,110599,2010
1,2659,1150000,2011
1,2660,339000,2012
1,2661,79999,2005
1,2662,84890,2006
1,2663,119000,2007
1,2664,250000,2008
1,2665,309800,2018
1,2666,339900,2019
1,2667,239990,2020
1,2668,499800,2021
1,2669,449812,2022
1,2670,530000,2023
1,2671,109000,2009
1,2672,100000,2010
1,2673,119000,2011
1,2674,127500,2012
1,2675,119000,2013
1,2676,126900,2014
1,2677,131990,2015
1,2678,149900,2016
1,2679,169900,2017
1,2680,159899,2018
1,2681,199500,2012
1,2682,184900,2013
1,2683,183899,2014
1,2684,248800,2015
1,2685,239900,2016
1,2686,1290000,2017
1,2687,109900,1995
1,2688,108500,1996
1,2689,105000,1997
1,2690,168900,1998
1,2691,108850,1999
1,2692,129900,2000
1,2693,105000,2005
1,2694,108890,2006
1,2695,115430,2007
1,2696,129900,2008
1,2697,124980,2009
1,2698,129999,2010
1,2699,455000,2011
1,2700,324900,2020
1,2701,349900,2021
1,2702,354900,2022
1,2703,389000,2023
1,2704,304720,2020
1,2705,299900,2021
1,2706,334990,2022
1,2707,389980,2023
1,2708,112990,2011
1,2709,138980,2012
1,2710,139000,2013
1,2711,159900,2014
1,2712,149900,2015
1,2713,109950,2016
1,2714,184900,2016
1,2715,189750,2017
1,2716,199800,2018
1,2717,187900,2019
1,2718,237980,2020
1,2719,59890,1995
1,2720,199900,2018
1,2721,219900,2019
1,2722,220000,2020
1,2723,279900,2021
1,2724,249950,2022
1,2725,284630,2023
1,2726,229000,2020
1,2727,236800,2021
1,2728,229500,2022
1,2729,236900,2023
1,2730,699980,2021
1,2731,739900,2022
1,2732,645900,2023
1,2733,549900,2021
1,2734,469900,2022
1,2735,549980,2023
1,2736,9999,2005
1,2737,10498,2007
1,2738,13900,2008
1,2739,12221,2009
1,2740,15411,2010
1,2741,10999,2011
1,2742,11990,2012
1,2743,11499,2013
1,2744,19500,2014
1,2745,17290,2015
1,2746,10499,2016
1,2747,11990,2017
1,2748,13899,2018
1,2749,10940,2019
1,2750,24850,2020
1,2751,25800,2021
1,2752,23988,2022
1,2753,16990,2023
1,2754,17490,2016
1,2755,21990,2017
1,2756,22990,2018
1,2757,10499,2019
1,2758,4999,2008
1,2759,4999,2009
1,2760,4790,2010
1,2761,5450,2011
1,2762,7990,2012
1,2763,7990,2013
1,2764,7850,2014
1,2765,7990,2015
1,2766,10900,2016
1,2767,12900,2017
1,2768,11990,2018
1,2769,10499,2019
1,2770,13990,2020
1,2771,22990,2021
1,2772,18990,2022
1,2773,17990,2023
1,2774,5990,2009
1,2775,4900,2010
1,2776,6990,2011
1,2777,6990,2012
1,2778,9900,2013
1,2779,8950,2014
1,2780,10900,2015
1,2781,10799,2016
1,2782,11000,2017
1,2783,12890,2018
1,2784,13980,2019
1,2785,13950,2020
1,2786,14490,2021
1,2787,20990,2022
1,2788,19490,2023
1,2789,6490,2008
1,2790,5990,2011
1,2791,10950,2012
1,2792,4200,2013
1,2793,6999,2014
1,2794,10290,2015
1,2795,11950,2016
1,2796,12995,2017
1,2797,14990,2018
1,2798,12999,2019
1,2799,17500,2020
1,2800,17990,2021
1,2801,11980,2015
1,2802,13500,2016
1,2803,10990,2017
1,2804,14900,2018
1,2805,16850,2019
1,2806,21990,2020
1,2807,18900,2021
1,2808,27990,2022
1,2809,29989,2023
1,2810,13990,2016
1,2811,11499,2017
1,2812,27900,2020
1,2813,22880,2021
1,2814,29990,2022
1,2815,30880,2023
1,2816,16450,2019
1,2817,22199,2020
1,2818,1650,2007
1,2819,2790,2009
1,2820,4000,2010
1,2821,4750,2011
1,2822,5499,2010
1,2823,1850,2004
1,2824,2399,2006
1,2825,3390,2008
1,2826,3500,2009
1,2827,3999,2010
1,2828,3799,2011
1,2829,2500,2012
1,2830,10300,2013
1,2831,12950,2014
1,2832,11498,2015
1,2833,11490,2016
1,2834,25990,2017
1,2835,14500,2018
1,2836,12870,2019
1,2837,14900,2020
1,2838,19990,2021
1,2839,23988,2022
1,2840,24899,2023
1,2841,10498,2008
1,2842,10999,2009
1,2843,12990,2010
1,2844,11499,2011
1,2845,10600,2012
1,2846,11900,2013
1,2847,10700,2014
1,2848,10500,2015
1,2849,13500,2016
1,2850,22490,2017
1,2851,19800,2018
1,2852,12490,2019
1,2853,13990,2020
1,2854,16490,2021
1,2855,46899,2022
1,2856,36890,2023
1,2857,31790,2022
1,2858,34990,2023
1,2859,5299,2008
1,2860,2000,2009
1,2861,4990,2011
1,2862,3400,2012
1,2863,3999,2013
1,2864,4980,2015
1,2865,13990,2016
1,2866,10990,2017
1,2867,10950,2018
1,2868,11500,2019
1,2869,11999,2020
1,2870,12995,2021
1,2871,19850,2022
1,2872,17990,2023
1,2873,7950,2011
1,2874,11999,2012
1,2875,11990,2013
1,2876,14700,2014
1,2877,15950,2015
1,2878,14499,2016
1,2879,19900,2016
1,2880,19016,2017
1,2881,10990,2018
1,2882,24950,2019
1,2883,1750,2005
1,2884,1500,2006
1,2885,1200,2007
1,2886,3990,2008
1,2887,2500,2009
1,2888,3200,2011
1,2889,4800,2012
1,2890,4500,2015
1,2891,2900,2005
1,2892,2999,2007
1,2893,5990,2009
1,2894,4800,2007
1,2895,2650,2004
1,2896,1990,2009
1,2897,3890,2011
1,2898,8999,2016
1,2899,14490,2017
1,2900,12250,2019
1,2901,10200,2020
1,2902,16980,2022
1,2903,15390,2023
1,2904,2750,2004
1,2905,2990,2005
1,2906,1850,2006
1,2907,3350,2007
1,2908,2000,2008
1,2909,2700,2009
1,2910,3999,2010
1,2911,3000,2011
1,2912,2990,2012
1,2913,6900,2013
1,2914,6950,2014
1,2915,12990,2015
1,2916,7990,2016
1,2917,8990,2017
1,2918,9990,2018
1,2919,10990,2019
1,2920,10000,2020
1,2921,11690,2021
1,2922,13990,2022
1,2923,15990,2023
1,2924,1590,2004
1,2925,1000,2005
1,2926,1800,2006
1,2927,1800,2007
1,2928,2400,2008
1,2929,1800,2009
1,2930,3000,2011
1,2931,13900,2012
1,2932,4350,2013
1,2933,4990,2014
1,2934,5400,2015
1,2935,6750,2016
1,2936,10490,2017
1,2937,11770,2018
1,2938,16990,2023
1,2939,1450,2005
1,2940,2200,2009
1,2941,2650,2010
1,2942,3950,2011
1,2943,2999,2012
1,2944,4970,2013
1,2945,16500,2014
1,2946,3900,2015
1,2947,5700,2016
1,2948,16990,2018
1,2949,4750,2008
1,2950,3490,2009
1,2951,2690,2010
1,2952,5498,2011
1,2953,5490,2012
1,2954,5420,2013
1,2955,5990,2014
1,2956,6500,2015
1,2957,6000,2016
1,2958,12990,2018
1,2959,14990,2019
1,2960,10990,2007
1,2961,5499,2008
1,2962,11450,2009
1,2963,6990,2010
1,2964,7790,2011
1,2965,10900,2012
1,2966,10900,2013
1,2967,10850,2014
1,2968,10990,2015
1,2969,12998,2016
1,2970,47399,2022
1,2971,38290,2023
1,2972,5400,2007
1,2973,4990,2009
1,2974,4999,2011
1,2975,10980,2012
1,2976,2450,2010
1,2977,1700,2004
1,2978,7650,2010
1,2979,11985,2016
1,2980,10700,2017
1,2981,10480,2018
1,2982,15999,2019
1,2983,15998,2020
1,2984,22500,2021
1,2985,10750,2016
1,2986,15990,2017
1,2987,15990,2018
1,2988,12900,2019
1,2989,12990,2020
1,2990,13990,2021
1,2991,19688,2022
1,2992,22899,2023
1,2993,1499,2004
1,2994,43909,2022
1,2995,43909,2023
1,2996,6990,2005
1,2997,13860,2006
1,2998,11999,2007
1,2999,1350,2008
1,3000,8990,2009
1,3001,29999,2010
1,3002,10990,2011
1,3003,12990,2012
1,3004,10500,2013
1,3005,14875,2014
1,3006,11900,2015
1,3007,13685,2016
1,3008,17990,2017
1,3009,20990,2018
1,3010,19990,2019
1,3011,15690,2020
1,3012,27990,2021
1,3013,24790,2022
1,3014,49950,2023
1,3015,11990,2012
1,3016,8900,2013
1,3017,10990,2014
1,3018,12990,2015
1,3019,11490,2016
1,3020,13990,2017
1,3021,12500,2018
1,3022,47950,2021
1,3023,68990,2022
1,3024,49990,2023
1,3025,2500,2004
1,3026,1199,2005
1,3027,1100,2006
1,3028,2800,2007
1,3029,3900,2008
1,3030,3990,2009
1,3031,10799,2010
1,3032,4999,2011
1,3033,7990,2012
1,3034,12990,2013
1,3035,9990,2014
1,3036,13990,2015
1,3037,15990,2016
1,3038,12790,2017
1,3039,17990,2018
1,3040,14550,2019
1,3041,9400,2017
1,3042,12870,2018
1,3043,16490,2021
1,3044,11990,2007
1,3045,58200,2022
1,3046,59990,2023
1,3047,10290,2014
1,3048,10990,2015
1,3049,13990,2016
1,3050,12999,2017
1,3051,16990,2018
1,3052,18990,2019
1,3053,17990,2020
1,3054,20990,2021
1,3055,24990,2022
1,3056,21950,2023
1,3057,6999,2011
1,3058,4600,2012
1,3059,15990,2014
1,3060,20800,2015
1,3061,19900,2016
1,3062,25990,2017
1,3063,29840,2018
1,3064,35490,2019
1,3065,35990,2020
1,3066,38990,2021
1,3067,999,1995
1,3068,1200,1997
1,3069,2300,1998
1,3070,16900,2007
1,3071,68900,2019
1,3072,28999,2013
1,3073,21500,2014
1,3074,22990,2016
1,3075,29990,2018
1,3076,48485,2020
1,3077,24490,2021
1,3078,62980,2022
1,3079,73980,2023
1,3080,29999,2003
1,3081,19990,2004
1,3082,17970,2010
1,3083,24000,2011
1,3084,24950,2012
1,3085,24450,2013
1,3086,16950,2014
1,3087,10700,2015
1,3088,44990,2016
1,3089,39990,2017
1,3090,129490,2018
1,3091,29990,2019
1,3092,21550,2020
1,3093,129980,2023
1,3094,24900,2006
1,3095,33950,2011
1,3096,30000,2013
1,3097,29980,2014
1,3098,37950,2016
1,3099,79990,2018
1,3100,164900,2023
1,3101,37950,2015
1,3102,59840,2019
1,3103,1800,2001
1,3104,1300,2002
1,3105,2500,2003
1,3106,1700,2004
1,3107,1800,2005
1,3108,2499,2006
1,3109,1600,2007
1,3110,1500,2008
1,3111,4990,2009
1,3112,5500,2010
1,3113,5999,2011
1,3114,4900,2012
1,3115,8990,2013
1,3116,7500,2014
1,3117,8800,2015
1,3118,10990,2016
1,3119,10990,2017
1,3120,13900,2018
1,3121,14990,2019
1,3122,16990,2020
1,3123,18990,2021
1,3124,19900,2022
1,3125,22990,2023
1,3126,13500,2009
1,3127,17700,2013
1,3128,600,2001
1,3129,2999,2002
1,3130,1990,2003
1,3131,1699,2004
1,3132,2000,2005
1,3133,3999,2006
1,3134,1250,2007
1,3135,4500,2008
1,3136,5990,2009
1,3137,2999,2010
1,3138,6990,2011
1,3139,5999,2012
1,3140,10990,2013
1,3141,7500,2014
1,3142,10990,2015
1,3143,12990,2016
1,3144,12980,2017
1,3145,16990,2018
1,3146,20990,2019
1,3147,19990,2020
1,3148,22990,2021
1,3149,22950,2022
1,3150,29810,2023
1,3151,1500,2004
1,3152,1050,2005
1,3153,1980,2006
1,3154,3999,2007
1,3155,2500,2008
1,3156,5999,2010
1,3157,1200,2007
1,3158,1999,2008
1,3159,3600,2009
1,3160,5750,2010
1,3161,1250,2002
1,3162,2300,2003
1,3163,1999,2004
1,3164,2150,2005
1,3165,2950,2006
1,3166,2350,2007
1,3167,1999,2008
1,3168,3200,2009
1,3169,3790,2010
1,3170,11500,2011
1,3171,12499,2012
1,3172,13000,2013
1,3173,849900,2018
1,3174,1650,2001
1,3175,1250,2002
1,3176,1800,2003
1,3177,4990,2004
1,3178,3500,2005
1,3179,2350,2006
1,3180,3650,2007
1,3181,5500,2008
1,3182,10990,2009
1,3183,10999,2010
1,3184,11990,2011
1,3185,4900,2012
1,3186,10990,2013
1,3187,10850,2014
1,3188,12700,2015
1,3189,17000,2016
1,3190,17500,2017
1,3191,26990,2018
1,3192,28890,2019
1,3193,26490,2020
1,3194,30900,2021
1,3195,44990,2022
1,3196,42150,2023
1,3197,13999,2018
1,3198,7990,2010
1,3199,6999,2011
1,3200,5950,2012
1,3201,11990,2013
1,3202,12990,2014
1,3203,12900,2015
1,3204,16990,2016
1,3205,10450,2017
1,3206,17490,2018
1,3207,10900,2019
1,3208,11480,2014
1,3209,13900,2015
1,3210,13999,2016
1,3211,14490,2017
1,3212,16550,2018
1,3213,17999,2019
1,3214,24880,2020
1,3215,27900,2021
1,3216,27950,2022
1,3217,37950,2023
1,3218,1000,2001
1,3219,800,2002
1,3220,1800,2003
1,3221,1375,2004
1,3222,1350,2005
1,3223,150,2006
1,3224,1499,2007
1,3225,1500,2008
1,3226,4999,2009
1,3227,3500,2010
1,3228,2600,2011
1,3229,4500,2012
1,3230,4800,2013
1,3231,12520,2014
1,3232,5500,2015
1,3233,7950,2016
1,3234,10900,2017
1,3235,10650,2018
1,3236,11990,2019
1,3237,6990,2008
1,3238,8800,2009
1,3239,7990,2010
1,3240,10500,2011
1,3241,10500,2012
1,3242,12000,2013
1,3243,12900,2014
1,3244,13990,2015
1,3245,15990,2016
1,3246,17990,2017
1,3247,16990,2018
1,3248,21990,2019
1,3249,32990,2020
1,3250,31990,2021
1,3251,34988,2022
1,3252,31450,2023
1,3253,11950,2015
1,3254,12450,2016
1,3255,1400,2003
1,3256,1400,2004
1,3257,4999,2005
1,3258,7550,2007
1,3259,1000,2001
1,3260,1300,2002
1,3261,1250,2003
1,3262,1700,2004
1,3263,1000,2005
1,3264,1200,2006
1,3265,2100,2007
1,3266,10990,2008
1,3267,3500,2009
1,3268,5000,2010
1,3269,5800,2011
1,3270,4400,2012
1,3271,6000,2013
1,3272,11900,2014
1,3273,15990,2015
1,3274,13900,2016
1,3275,17990,2017
1,3276,19990,2018
1,3277,23990,2019
1,3278,21900,2020
1,3279,27990,2021
1,3280,27450,2022
1,3281,16850,2023
1,3282,9250,1997
1,3283,11980,2001
1,3284,13499,2005
1,3285,18900,2006
1,3286,27990,2007
1,3287,14990,2008
1,3288,21000,2009
1,3289,10499,2010
1,3290,28490,2011
1,3291,14990,2012
1,3292,27500,2013
1,3293,18990,2014
1,3294,23500,2015
1,3295,26999,2016
1,3296,39990,2017
1,3297,25000,2018
1,3298,48900,2019
1,3299,51900,2020
1,3300,40490,2021
1,3301,51730,2022
1,3302,58949,2023
1,3303,43450,2020
1,3304,41390,2021
1,3305,49900,2022
1,3306,54690,2023
1,3307,1800,1995
1,3308,2899,2003
1,3309,20990,2019
1,3310,21990,2020
1,3311,20900,2021
1,3312,24990,2022
1,3313,26990,2023
1,3314,10900,2006
1,3315,7400,2008
1,3316,14900,2009
1,3317,14900,2010
1,3318,16970,2011
1,3319,11770,2012
1,3320,17999,2013
1,3321,17990,2014
1,3322,10980,2015
1,3323,28990,2016
1,3324,36988,2017
1,3325,34995,2018
1,3326,34990,2019
1,3327,41990,2020
1,3328,40980,2021
1,3329,49840,2022
1,3330,44390,2023
1,3331,23495,2019
1,3332,17690,2020
1,3333,58240,2022
1,3334,53900,2023
1,3335,1790,2006
1,3336,5000,2007
1,3337,5000,2008
1,3338,4990,2009
1,3339,10999,2010
1,3340,6500,2011
1,3341,10999,2012
1,3342,11990,2013
1,3343,10990,2014
1,3344,17000,2015
1,3345,18900,2016
1,3346,17990,2017
1,3347,24950,2018
1,3348,23990,2019
1,3349,26950,2020
1,3350,38890,2021
1,3351,33980,2022
1,3352,38950,2023
1,3353,5000,2003
1,3354,1590,2004
1,3355,1190,2005
1,3356,18990,2016
1,3357,1999,2004
1,3358,4100,2005
1,3359,1400,2006
1,3360,4990,2007
1,3361,5450,2008
1,3362,3999,2009
1,3363,13990,2010
1,3364,5500,2011
1,3365,12350,2012
1,3366,14499,2014
1,3367,10499,2015
1,3368,14490,2016
1,3369,19590,2017
1,3370,15990,2018
1,3371,13999,2019
1,3372,23890,2020
1,3373,48450,2021
1,3374,37900,2022
1,3375,34900,2023
1,3376,10900,2004
1,3377,3500,2007
1,3378,3980,2008
1,3379,2250,2009
1,3380,5780,2010
1,3381,6499,2012
1,3382,7490,2013
1,3383,11990,2014
1,3384,12990,2015
1,3385,18950,2016
1,3386,18500,2017
1,3387,13500,2018
1,3388,19500,2019
1,3389,18290,2020
1,3390,29900,2021
1,3391,33990,2022
1,3392,35490,2023
1,3393,10700,2014
1,3394,13950,2015
1,3395,11790,2016
1,3396,13950,2017
1,3397,10900,2018
1,3398,16990,2019
1,3399,17990,2020
1,3400,20450,2021
1,3401,19600,2022
1,3402,15498,2012
1,3403,12800,2013
1,3404,13500,2014
1,3405,24500,2015
1,3406,28988,2016
1,3407,29900,2017
1,3408,19950,2018
1,3409,39980,2019
1,3410,44990,2020
1,3411,39950,2021
1,3412,50888,2022
1,3413,54990,2023
1,3414,4900,1997
1,3415,3650,2001
1,3416,12500,2002
1,3417,1600,2003
1,3418,11799,2004
1,3419,18900,2005
1,3420,7999,2006
1,3421,17999,2007
1,3422,4990,2008
1,3423,8990,2009
1,3424,3900,2010
1,3425,6900,2011
1,3426,7990,2012
1,3427,10988,2013
1,3428,14490,2014
1,3429,9999,2015
1,3430,16999,2016
1,3431,37990,2017
1,3432,10000,2018
1,3433,16900,2019
1,3434,29150,2020
1,3435,30950,2021
1,3436,62240,2022
1,3437,28690,2023
1,3438,15999,1998
1,3439,9399,2006
1,3440,7800,2008
1,3441,26900,2010
1,3442,23950,2011
1,3443,36000,2020
1,3444,4400,2004
1,3445,1950,2006
1,3446,3980,2008
1,3447,3800,2009
1,3448,4300,2010
1,3449,3900,2011
1,3450,6950,2012
1,3451,7990,2013
1,3452,12990,2014
1,3453,10950,2015
1,3454,11750,2016
1,3455,10500,2017
1,3456,22750,2018
1,3457,19990,2019
1,3458,18690,2020
1,3459,16950,2021
1,3460,24850,2022
1,3461,25850,2023
1,3462,6300,2014
1,3463,11500,2015
1,3464,12999,2016
1,3465,10500,2017
1,3466,13900,2018
1,3467,10950,2019
1,3468,15999,2020
1,3469,20450,2022
1,3470,21740,2023
1,3471,15498,2012
1,3472,10900,2013
1,3473,10900,2014
1,3474,10990,2015
1,3475,20990,2016
1,3476,19900,2017
1,3477,13990,2018
1,3478,28950,2019
1,3479,28450,2020
1,3480,29970,2021
1,3481,35490,2022
1,3482,39850,2023
1,3483,2450,1997
1,3484,3950,2005
1,3485,8000,2009
1,3486,30900,2020
1,3487,2200,2002
1,3488,3500,2005
1,3489,5750,2006
1,3490,12995,2012
1,3491,13890,2013
1,3492,14500,2014
1,3493,12990,2015
1,3494,14980,2016
1,3495,17950,2017
1,3496,24990,2018
1,3497,23990,2019
1,3498,26999,2020
1,3499,37980,2021
1,3500,39980,2022
1,3501,38990,2023
1,3502,990,2002
1,3503,1790,2005
1,3504,1900,2009
1,3505,9990,2012
1,3506,11980,2013
1,3507,12490,2014
1,3508,13770,2015
1,3509,16950,2016
1,3510,15999,2017
1,3511,17990,2018
1,3512,18850,2019
1,3513,18990,2020
1,3514,21490,2021
1,3515,23900,2022
1,3516,64999,2023
1,3517,17950,2016
1,3518,18490,2017
1,3519,15990,2018
1,3520,23890,2019
1,3521,20950,2020
1,3522,27990,2021
1,3523,31000,2022
1,3524,36900,2023
1,3525,10980,2009
1,3526,2900,2005
1,3527,1500,2006
1,3528,4000,2009
1,3529,10999,2013
1,3530,12890,2015
1,3531,11899,2016
1,3532,10950,2017
1,3533,13990,2018
1,3534,15990,2019
1,3535,15990,2020
1,3536,19350,2021
1,3537,23590,2022
1,3538,29650,2023
1,3539,249000,2018
1,3540,28900,2017
1,3541,32900,2019
1,3542,3950,2009
1,3543,24875,2020
1,3544,25000,2021
1,3545,27990,2022
1,3546,33970,2023
1,3547,4450,2009
1,3548,8980,2010
1,3549,14990,2011
1,3550,10890,2013
1,3551,12900,2016
1,3552,15930,2017
1,3553,28980,2018
1,3554,30900,2019
1,3555,24990,2020
1,3556,20880,2021
1,3557,19990,2022
1,3558,47490,2023
1,3559,3000,2007
1,3560,1500,2009
1,3561,2400,2005
1,3562,1500,2006
1,3563,2990,2007
1,3564,21990,2021
1,3565,18490,2022
1,3566,21450,2023
1,3567,800,2005
1,3568,2499,2004
1,3569,26299,2022
1,3570,20900,2014
1,3571,26990,2016
1,3572,16499,2011
1,3573,2000,2005
1,3574,2500,2006
1,3575,1200,2007
1,3576,2490,2009
1,3577,1549,2010
1,3578,14500,2014
1,3579,17990,2015
1,3580,18980,2016
1,3581,20999,2017
1,3582,19990,2018
1,3583,34000,2019
1,3584,33500,2016
1,3585,10980,2017
1,3586,17880,2018
1,3587,18900,2019
1,3588,1999,2005
1,3589,9150,2008
1,3590,11600,2009
1,3591,9999,2010
1,3592,10480,2011
1,3593,13500,2012
1,3594,10890,2013
1,3595,10880,2014
1,3596,13750,2015
1,3597,17990,2016
1,3598,17990,2017
1,3599,17990,2018
1,3600,13995,2019
1,3601,16990,2016
1,3602,18500,2017
1,3603,19990,2018
1,3604,21990,2019
1,3605,24990,2020
1,3606,25900,2021
1,3607,27490,2022
1,3608,59770,2023
1,3609,39780,2021
1,3610,49990,2022
1,3611,56990,2023
1,3612,52890,2023
1,3613,13690,2017
1,3614,16990,2018
1,3615,19990,2019
1,3616,22990,2020
1,3617,29990,2021
1,3618,18480,2022
1,3619,28290,2023
1,3620,22000,2019
1,3621,26980,2020
1,3622,27490,2021
1,3623,13990,2022
1,3624,35490,2023
1,3625,2499,2004
1,3626,3499,2005
1,3627,3500,2007
1,3628,5980,2009
1,3629,41999,2018
1,3630,39900,2019
1,3631,33870,2020
1,3632,53490,2021
1,3633,49999,2022
1,3634,1499,2002
1,3635,3400,2005
1,3636,2390,2006
1,3637,3990,2007
1,3638,6000,2008
1,3639,3000,2009
1,3640,12500,2010
1,3641,8950,2011
1,3642,11880,2012
1,3643,12499,2013
1,3644,10980,2014
1,3645,16000,2015
1,3646,22988,2016
1,3647,18990,2017
1,3648,18800,2018
1,3649,21450,2019
1,3650,35950,2020
1,3651,38500,2021
1,3652,49990,2022
1,3653,54990,2023
1,3654,3200,2005
1,3655,47677,2021
1,3656,27480,2022
1,3657,46950,2023
1,3658,4350,2005
1,3659,4000,2007
1,3660,3990,2008
1,3661,4700,2009
1,3662,6970,2010
1,3663,4499,2011
1,3664,11449,2014
1,3665,17990,2015
1,3666,15990,2016
1,3667,16990,2017
1,3668,22990,2018
1,3669,22950,2019
1,3670,27990,2020
1,3671,19688,2021
1,3672,29399,2022
1,3673,37950,2023
1,3674,2990,2004
1,3675,4990,2005
1,3676,2800,2006
1,3677,10590,2012
1,3678,10450,2013
1,3679,11900,2015
1,3680,13500,2017
1,3681,3499,2008
1,3682,3499,2009
1,3683,3700,2010
1,3684,14990,2011
1,3685,3099,2012
1,3686,4990,2013
1,3687,6490,2014
1,3688,9380,2015
1,3689,8000,2016
1,3690,7990,2017
1,3691,11490,2018
1,3692,12990,2019
1,3693,13990,2020
1,3694,15990,2021
1,3695,14990,2022
1,3696,16990,2023
1,3697,1699,2009
1,3698,4999,2010
1,3699,2700,2011
1,3700,4900,2012
1,3701,5900,2013
1,3702,3950,2014
1,3703,11990,2015
1,3704,9990,2016
1,3705,10990,2017
1,3706,14990,2018
1,3707,13990,2019
1,3708,14990,2020
1,3709,16970,2021
1,3710,29990,2022
1,3711,19710,2023
1,3712,4500,2009
1,3713,4999,2010
1,3714,3999,2011
1,3715,7999,2012
1,3716,6900,2013
1,3717,8990,2014
1,3718,9990,2015
1,3719,14990,2016
1,3720,13990,2017
1,3721,14990,2018
1,3722,15990,2019
1,3723,18990,2020
1,3724,21990,2021
1,3725,21950,2022
1,3726,21450,2023
1,3727,8500,2011
1,3728,8800,2012
1,3729,9999,2013
1,3730,10099,2014
1,3731,12500,2015
1,3732,10990,2016
1,3733,15980,2017
1,3734,15990,2018
1,3735,16200,2019
1,3736,6990,2010
1,3737,6990,2011
1,3738,6900,2012
1,3739,7500,2013
1,3740,11990,2014
1,3741,9990,2015
1,3742,10490,2016
1,3743,12990,2017
1,3744,15990,2018
1,3745,16990,2019
1,3746,16500,2020
1,3747,11490,2010
1,3748,8950,2011
1,3749,10999,2012
1,3750,11999,2013
1,3751,10900,2014
1,3752,13990,2015
1,3753,11980,2016
1,3754,15500,2017
1,3755,9900,2010
1,3756,10500,2010
1,3757,10850,2012
1,3758,21445,2010
1,3759,14990,2011
1,3760,14999,2008
1,3761,14950,2009
1,3762,11500,2011
1,3763,12990,2012
1,3764,18900,2013
1,3765,19990,2014
1,3766,17000,2009
1,3767,22490,2011
1,3768,15890,2012
1,3769,10200,2013
1,3770,12000,2011
1,3771,13500,2016
1,3772,13999,2017
1,3773,16480,2018
1,3774,24444,2019
1,3775,24995,2020
1,3776,10500,2014
1,3777,27990,2015
1,3778,17700,2016
1,3779,21899,2017
1,3780,21780,2018
1,3781,33950,2019
1,3782,38490,2020
1,3783,29480,2017
1,3784,13500,2011
1,3785,20950,2014
1,3786,17480,2016
1,3787,25900,2017
1,3788,8000,2011
1,3789,16900,2016
1,3790,19999,2017
1,3791,21980,2018
1,3792,24000,2019
1,3793,18900,2014
1,3794,16900,2015
1,3795,28790,2017
1,3796,49777,2019
1,3797,14999,2014
1,3798,20500,2015
1,3799,15800,2016
1,3800,24600,2017
1,3801,24600,2018
1,3802,33890,2019
1,3803,49450,2018
1,3804,60999,2019
1,3805,18990,2013
1,3806,28980,2016
1,3807,24500,2018
1,3808,52896,2020
1,3809,69950,2021
1,3810,45900,2022
1,3811,47350,2023
1,3812,11900,2007
1,3813,18990,2008
1,3814,10999,2009
1,3815,10900,2010
1,3816,13500,2011
1,3817,14990,2012
1,3818,14900,2013
1,3819,14256,2014
1,3820,19500,2015
1,3821,23690,2016
1,3822,15299,2017
1,3823,26999,2018
1,3824,24950,2019
1,3825,24900,2020
1,3826,37998,2021
1,3827,46950,2022
1,3828,35988,2023
1,3829,3000,2000
1,3830,32990,2018
1,3831,34990,2019
1,3832,29588,2020
1,3833,49901,2021
1,3834,44900,2022
1,3835,57950,2023
1,3836,17950,2016
1,3837,23900,2017
1,3838,31880,2018
1,3839,40990,2019
1,3840,36990,2020
1,3841,46999,2021
1,3842,59188,2022
1,3843,69950,2023
1,3844,39900,2013
1,3845,16990,2014
1,3846,177900,2016
1,3847,34790,2017
1,3848,28900,2018
1,3849,49990,2019
1,3850,65722,2020
1,3851,47288,2021
1,3852,88900,2022
1,3853,104890,2023
1,3854,32011,2018
1,3855,49900,2019
1,3856,51488,2020
1,3857,59950,2021
1,3858,59850,2022
1,3859,69960,2023
1,3860,1800,2007
1,3861,13085,2017
1,3862,19890,2018
1,3863,28350,2019
1,3864,25950,2020
1,3865,37990,2021
1,3866,43880,2022
1,3867,42995,2023
1,3868,13000,2013
1,3869,13900,2014
1,3870,20980,2016
1,3871,16980,2017
1,3872,28950,2018
1,3873,29990,2019
1,3874,39900,2020
1,3875,47695,2021
1,3876,44900,2022
